-0.018303, 0.014882, -0.015525, -0.010599, -0.001688, -0.026807, -0.029735, 0.006440, -0.011753, 0.009653, 0.005859, -0.008938, -0.008390, 0.010646, -0.029676, -0.002422
-0.009927, -0.015433, -0.006878, 0.012467, 0.007859, -0.016122, -0.030082, -0.006322, -0.006135, -0.021456, -0.006295, 0.008818, -0.000202, 0.011905, -0.031234, 0.001878
-0.003693, -0.012240, 0.008618, 0.009756, 0.012225, -0.001748, -0.021131, -0.004984, 0.000648, -0.016421, -0.001281, 0.007192, 0.003373, 0.009064, -0.020921, 0.001891
-0.008470, 0.015375, 0.009960, -0.006666, 0.007590, 0.012337, -0.012034, -0.002440, 0.010683, 0.012979, 0.021557, -0.005498, -0.004799, 0.003801, -0.012959, 0.000074
0.017707, 0.022273, 0.038173, -0.006404, 0.002166, 0.041475, 0.023186, 0.008462, 0.019568, 0.029940, 0.010229, -0.003679, 0.004999, -0.010432, 0.028922, -0.002552
-0.014976, 0.006173, -0.008713, -0.010146, 0.007080, -0.002308, -0.024675, -0.004787, 0.006541, 0.000626, 0.016973, -0.009103, -0.007396, 0.008812, -0.026087, -0.000141
-0.011758, -0.002933, -0.014879, -0.009273, 0.001485, 0.002566, -0.028017, 0.003888, -0.011542, -0.008575, 0.025613, -0.005302, -0.008210, 0.008913, -0.024117, -0.018103
-0.002867, 0.009220, 0.004584, -0.012001, 0.006245, 0.014738, -0.009049, -0.001634, 0.014643, 0.007080, 0.020391, -0.009644, -0.004979, 0.002788, -0.008064, -0.000933
-0.008368, 0.020074, -0.029223, -0.029191, -0.005723, -0.003723, -0.010397, 0.002527, 0.012428, 0.016655, 0.019364, -0.022608, -0.014358, 0.002110, -0.011839, -0.000460
-0.001820, 0.000181, 0.007018, 0.001667, 0.004581, 0.006097, -0.019478, -0.003738, 0.001410, -0.001956, 0.007276, 0.003747, -0.002364, 0.007877, -0.016509, -0.005345
0.011764, -0.018832, 0.020838, 0.012673, 0.009659, 0.040920, 0.004025, -0.001368, 0.022754, -0.016435, 0.008251, 0.009773, 0.002868, -0.001892, 0.010374, -0.001079
-0.002843, -0.004078, 0.008389, -0.000638, 0.010231, 0.009777, -0.020991, -0.011559, 0.014656, -0.008868, 0.017357, 0.000117, -0.003825, 0.009937, -0.021053, -0.001675
-0.007130, -0.001190, 0.004080, -0.002979, 0.011545, 0.004053, -0.034019, -0.009856, 0.002381, -0.009257, 0.018498, -0.000897, -0.005678, 0.015621, -0.034185, -0.006461
0.018444, -0.016763, 0.050916, 0.025881, 0.015886, 0.043475, 0.025256, -0.002479, 0.030406, -0.009116, -0.006175, 0.018885, 0.013580, -0.007914, 0.031709, 0.005419
0.000119, 0.000932, -0.019379, -0.013821, 0.001638, -0.000944, -0.026068, -0.006679, 0.016040, -0.005554, 0.016584, -0.008770, -0.012083, 0.012516, -0.025210, -0.002185
0.004444, 0.023885, -0.048410, -0.060063, -0.028339, -0.028426, -0.009090, 0.016975, 0.000229, 0.018134, 0.023288, -0.040269, -0.024893, 0.009476, -0.003189, -0.015603
