-0.701562, 0.844583, -0.510841, -0.648832, -0.382888, 0.461458, 0.784907, 0.449224, 0.647654, -0.666740, -0.586171, 0.080489, 0.117948, -0.559361, 0.756498, 0.700312
-0.693645, 0.836021, -0.520488, -0.641338, -0.392652, 0.470789, 0.775051, 0.439733, 0.656964, -0.660951, -0.595899, 0.090090, 0.117948, -0.559361, 0.756498, 0.700312
-0.689691, 0.827029, -0.529881, -0.632946, -0.399598, 0.470248, 0.765523, 0.430741, 0.657859, -0.667131, -0.605311, 0.095740, 0.117948, -0.559361, 0.756498, 0.700312
-0.694950, 0.820530, -0.536180, -0.624123, -0.407775, 0.474864, 0.763734, 0.423241, 0.651702, -0.664899, -0.606869, 0.103312, 0.117948, -0.559361, 0.756498, 0.700312
-0.699395, 0.822651, -0.533643, -0.626589, -0.414306, 0.481614, 0.768464, 0.416268, 0.646787, -0.658882, -0.601778, 0.101688, 0.117948, -0.559361, 0.756498, 0.700312
-0.703303, 0.827209, -0.531603, -0.628052, -0.421423, 0.488676, 0.773083, 0.408628, 0.643639, -0.652238, -0.596768, 0.098227, 0.117948, -0.559361, 0.756498, 0.700312
-0.706720, 0.826189, -0.531088, -0.623061, -0.427056, 0.488719, 0.772401, 0.410465, 0.641654, -0.653215, -0.596936, 0.102542, 0.117948, -0.559361, 0.756498, 0.700312
-0.711856, 0.821108, -0.526012, -0.617458, -0.432700, 0.483666, 0.777082, 0.415661, 0.636422, -0.658314, -0.592261, 0.108845, 0.117948, -0.559361, 0.756498, 0.700312
-0.714706, 0.819186, -0.520104, -0.613023, -0.436507, 0.484211, 0.782561, 0.416197, 0.634582, -0.658002, -0.586125, 0.107549, 0.117948, -0.559361, 0.756498, 0.700312
-0.717619, 0.816297, -0.516177, -0.606797, -0.442382, 0.482530, 0.787977, 0.419980, 0.630702, -0.659319, -0.579988, 0.111340, 0.117948, -0.559361, 0.756498, 0.700312
-0.720526, 0.814247, -0.511665, -0.600637, -0.448559, 0.481424, 0.791738, 0.424879, 0.626354, -0.660209, -0.576672, 0.117049, 0.117948, -0.559361, 0.756498, 0.700312
-0.722701, 0.813003, -0.505449, -0.593742, -0.453891, 0.481892, 0.796033, 0.428996, 0.623164, -0.659198, -0.575631, 0.119626, 0.117948, -0.559361, 0.756498, 0.700312
-0.723333, 0.814484, -0.499056, -0.589502, -0.457299, 0.484047, 0.799237, 0.431242, 0.622087, -0.656678, -0.573788, 0.120712, 0.117948, -0.559361, 0.756498, 0.700312
-0.726436, 0.816341, -0.492662, -0.584355, -0.462812, 0.487047, 0.798579, 0.432613, 0.617965, -0.653534, -0.574777, 0.121797, 0.117948, -0.559361, 0.756498, 0.700312
-0.729418, 0.817428, -0.486693, -0.578784, -0.469322, 0.489428, 0.798227, 0.434513, 0.613005, -0.650893, -0.577390, 0.123967, 0.117948, -0.559361, 0.756498, 0.700312
-0.732375, 0.817620, -0.481065, -0.572761, -0.475194, 0.491605, 0.798392, 0.436113, 0.608373, -0.648407, -0.579184, 0.126381, 0.117948, -0.559361, 0.756498, 0.700312
