0.006471, -0.002403, -0.003840, -0.003020
-0.003390, -0.002567, 0.000809, -0.000803
-0.007219, -0.008440, 0.003313, 0.000619
-0.002019, -0.022421, 0.012731, 0.011272
-0.009190, -0.007269, 0.014563, -0.002492
-0.010076, -0.002654, 0.009792, -0.003166
-0.007254, -0.013942, 0.013906, -0.024381
-0.007264, 0.005990, 0.013130, -0.008623
0.001269, -0.015150, 0.012931, 0.024065
-0.005439, 0.023665, -0.022050, 0.004684
-0.014040, 0.015222, -0.001707, -0.002958
0.016276, 0.029064, 0.002489, -0.030844
-0.015989, 0.030392, -0.022946, 0.005597
-0.016994, 0.043361, -0.028843, 0.003205
0.020921, -0.020145, 0.021727, -0.006194
0.009938, -0.002775, 0.013781, -0.019681
0.504159, -0.342783, -0.121600, -0.104484
-0.009413, 0.006070, -0.032993, 0.028940
-0.051191, 0.016511, 0.003455, -0.015782
-0.042984, 0.018162, 0.015117, 0.022661
-0.020689, -0.013354, -0.013724, -0.006022
-0.051065, 0.000790, -0.024378, 0.052458
-0.069486, 0.013287, -0.031587, 0.035702
-0.099385, 0.023153, -0.051665, 0.150525
0.042872, 0.045955, -0.042551, -0.052121
-0.045931, 0.060223, -0.014796, 0.051227
-0.056590, 0.084419, 0.064796, -0.031567
0.050011, 0.077052, 0.088256, 0.029308
-0.003488, 0.029006, -0.005145, 0.001413
-0.043164, 0.038086, 0.018951, -0.004279
-0.160707, 0.067740, -0.002084, 0.310971
-0.179985, -0.034354, -0.089744, 0.083176
0.033562, -0.000150, 0.027513, -0.038617
0.007701, -0.038418, 0.033946, -0.071073
-0.019166, -0.006696, -0.004021, -0.017161
0.007279, -0.018162, 0.018280, -0.025988
0.055629, -0.254283, 0.010439, 0.221187
0.032013, 0.058965, 0.114464, 0.029091
0.013571, -0.023839, -0.037512, -0.015418
0.013652, -0.012104, -0.028398, -0.022910
-0.054349, -0.010831, -0.043596, 0.077187
0.044979, 0.025893, 0.024198, -0.080931
-0.045062, 0.042354, 0.056564, 0.002244
0.002554, 0.034360, 0.065820, -0.044111
-0.138100, 0.045044, 0.013749, 0.105526
0.016254, 0.002009, -0.012210, -0.039425
-0.009312, -0.011416, -0.023830, 0.062278
0.007458, 0.015748, 0.003414, -0.054437
0.015536, -0.013080, -0.023671, -0.026346
0.009561, -0.022899, -0.012847, -0.039665
-0.032474, 0.137610, 0.083555, -0.141364
0.021973, -0.008211, -0.023122, 0.004106
0.077035, 0.131474, 0.001615, -0.138983
0.031950, 0.035677, 0.002657, -0.073221
-0.007062, -0.056917, 0.006895, 0.072697
-0.075945, -0.057108, -0.077197, 0.114227
0.017814, -0.034110, -0.136222, -0.015694
0.050393, -0.166422, -0.269158, -0.056038
-0.158037, 0.027401, -0.099297, 0.110714
-0.006252, -0.008820, 0.009699, 0.074668
-0.000495, -0.076937, 0.048887, 0.063760
0.123703, 0.024556, 0.085482, -0.092050
0.138537, 0.011244, -0.020539, -0.097086
0.183394, -0.000338, 0.026259, -0.073527
0.137205, 0.018387, -0.006559, -0.143515
0.040106, -0.007368, -0.017044, -0.003056
-0.016222, 0.065832, -0.017157, -0.060150
-0.012653, 0.021407, -0.056456, 0.019999
0.004264, 0.121782, 0.009904, -0.185800
-0.007444, 0.018117, 0.008749, -0.040778
0.059891, 0.052433, 0.023192, 0.008211
-0.018748, 0.019152, -0.017482, 0.005988
0.009395, -0.047874, -0.064447, 0.137863
-0.029007, -0.026802, -0.226715, 0.354514
-0.007207, 0.014417, 0.063769, -0.144898
0.034519, 0.073667, -0.145301, -0.062817
-0.063668, 0.016772, 0.015952, -0.064251
-0.048228, -0.028688, 0.152283, -0.119279
-0.047055, -0.033019, -0.036731, 0.028882
-0.114069, -0.004730, 0.316548, -0.208660
0.150019, -0.198945, 0.003404, -0.186684
-0.104285, 0.008612, 0.191144, 0.054393
-0.015346, 0.007114, -0.118603, -0.074964
-0.140262, 0.204658, 0.318656, 0.031972
-0.084067, 0.033214, 0.019629, 0.070841
-0.039211, 0.019187, 0.012490, -0.008599
-0.062395, 0.003718, 0.008431, 0.082037
-0.140938, 0.055433, -0.035579, 0.287741
0.078963, 0.063492, -0.028074, -0.128547
0.058420, 0.038305, -0.016694, -0.121603
0.030042, -0.009547, -0.049677, 0.000952
0.077950, -0.026858, -0.263362, 0.077214
0.147694, -0.100207, -0.224793, -0.024462
0.003696, 0.003572, -0.009883, -0.016832
0.109093, 0.077636, -0.159189, -0.231619
-0.007929, -0.009106, -0.013840, -0.005430
-0.036208, -0.009319, 0.024358, 0.035121
-0.033544, -0.017592, 0.011547, 0.091799
-0.110932, 0.016410, 0.067407, 0.294419
-0.107033, -0.040458, 0.094957, 0.534488
-0.069731, -0.017325, 0.060566, 0.148364
-0.137286, -0.116321, 0.259669, 0.469388
0.079681, -0.040785, 0.028444, -0.217118
0.192926, -0.074072, -0.087792, -0.242212
0.080314, 0.057334, -0.161381, 0.042083
-0.014456, -0.071790, 0.173860, -0.309207
0.178386, -0.021118, -0.107765, -0.219893
0.071695, -0.019118, -0.000877, -0.148148
0.086156, 0.009999, -0.161253, 0.055725
0.360082, -0.016103, -0.322151, -0.212358
-0.060692, 0.005874, -0.017595, 0.051409
-0.244116, 0.028770, -0.138144, 0.398375
-0.360427, 0.077701, 0.072984, 0.386316
0.022463, 0.032903, 0.016272, -0.115268
-0.066601, -0.037235, 0.099472, 0.040768
-0.013023, 0.014548, 0.010265, -0.024920
0.019162, -0.068068, 0.084570, 0.002061
0.018903, -0.015983, 0.002055, -0.033576
0.002701, 0.016385, -0.046323, -0.005048
0.002826, -0.008290, 0.042919, -0.050960
0.002898, 0.005471, 0.021266, -0.075934
0.000034, 0.026445, -0.067039, 0.000860
0.048031, -0.015346, -0.002543, -0.097241
0.005925, 0.000507, 0.044770, -0.084569
-0.028968, 0.037299, -0.088279, -0.010503
0.079864, 0.014557, -0.018238, -0.138286
-0.006322, -0.006927, -0.000634, -0.025933
-0.030933, 0.015852, 0.002083, -0.014111
-0.060504, 0.024246, -0.022911, 0.022070
-0.118218, 0.050158, -0.007777, 0.072471
-0.029380, 0.085037, -0.072199, 0.094094
-0.123037, 0.034231, -0.011503, 0.140033
-0.047291, 0.017573, 0.017429, 0.012139
-0.036619, 0.010609, -0.004648, 0.038143
0.132037, -0.032753, -0.130019, 0.091953
-0.017433, -0.007513, -0.008700, 0.043305
-0.046569, 0.034761, -0.021378, -0.021613
-0.017711, -0.017406, -0.000670, 0.081813
0.008279, -0.015938, 0.007034, 0.010647
-0.002165, 0.043187, 0.024477, -0.096086
0.063579, -0.037022, -0.132243, 0.051276
0.130506, -0.174008, 0.062627, -0.210979
0.038742, -0.007167, -0.008896, -0.090906
0.043625, -0.075243, 0.007920, 0.013005
-0.021814, -0.028653, 0.012849, 0.102028
-0.018506, 0.002598, 0.014535, -0.031056
0.025859, -0.039428, 0.048191, 0.050680
-0.066119, 0.070537, 0.007657, -0.071080
-0.016925, -0.004142, 0.010717, 0.011999
0.008234, 0.024863, -0.068261, -0.014130
0.011031, -0.044283, 0.027492, 0.089296
-0.004445, 0.003536, -0.027988, 0.014268
-0.036576, 0.022501, -0.031892, -0.036939
0.022501, 0.088434, 0.044248, -0.208600
-0.007705, -0.004692, -0.043881, 0.047561
0.180559, 0.127269, -0.134438, -0.414892
-0.044352, -0.026610, 0.001491, 0.111269
-0.067596, -0.017663, -0.015950, 0.130953
-0.086538, -0.011131, -0.028928, 0.357773
0.029506, 0.002961, -0.011768, -0.094841
-0.016326, 0.089556, -0.000081, -0.096556
0.033978, 0.005253, -0.021980, -0.048340
0.064709, 0.104763, -0.067297, -0.168983
-0.041066, -0.009119, -0.017768, 0.079288
-0.015842, -0.027953, 0.038858, 0.117994
0.031353, 0.013255, -0.006680, -0.077188
-0.018117, -0.003984, 0.021601, 0.052624
-0.024840, -0.075568, 0.097741, 0.161773
0.009621, 0.144667, -0.123661, -0.146763
-0.023863, -0.033982, 0.053289, 0.047620
0.042082, -0.003814, -0.009731, -0.076159
-0.054605, 0.155305, 0.047429, -0.215543
0.001197, -0.000992, 0.015302, -0.021665
-0.004207, 0.008207, 0.004405, -0.036129
0.002313, -0.023876, 0.026713, 0.003115
-0.006382, -0.032522, -0.026479, 0.065952
0.075308, -0.093048, -0.170467, 0.311252
-0.243928, -0.186705, -0.009535, 0.493318
0.038309, 0.006880, -0.021187, -0.026825
0.021633, -0.006897, 0.041463, -0.101183
0.008602, -0.065380, 0.022527, 0.059659
0.035875, 0.016814, -0.042806, -0.092082
0.096334, 0.097087, -0.068281, -0.210616
0.035439, 0.068792, -0.067807, -0.238860
0.050865, 0.063129, -0.024618, -0.139687
-0.012148, -0.011263, 0.019288, 0.012755
-0.005435, -0.039716, 0.049726, -0.020774
-0.125743, -0.168781, 0.136914, 0.234019
-0.246097, -0.076430, 0.094820, 0.273367
-0.011085, -0.011448, 0.024409, 0.016426
-0.053387, 0.068401, -0.047553, -0.039806
0.012563, 0.020715, -0.007959, -0.013054
-0.036077, -0.062637, 0.090827, 0.186167
0.077600, 0.046080, -0.056701, -0.087442
0.000276, 0.090577, 0.011893, -0.083717
0.006589, 0.137431, -0.051559, -0.038344
0.044357, 0.051907, 0.055439, -0.162976
0.064794, -0.031717, -0.059782, -0.155032
0.062164, -0.013605, -0.073208, -0.045181
0.055626, -0.017452, 0.002710, -0.002581
0.077606, -0.017790, 0.003523, -0.087861
0.021556, 0.002261, -0.005432, -0.008242
0.025167, -0.116125, 0.041961, 0.006421
-0.002671, -0.018242, 0.002661, 0.072778
-0.019462, -0.004174, 0.010405, 0.032053
-0.017366, -0.019752, 0.022883, 0.035710
-0.014039, -0.068259, 0.066442, 0.134404
-0.076554, -0.023724, 0.014855, 0.227871
-0.019057, 0.132705, -0.044668, -0.010482
0.016534, 0.067641, -0.067631, -0.093186
0.084515, 0.049368, -0.033669, -0.132896
0.098690, 0.068464, -0.013161, -0.244489
-0.045175, 0.124091, -0.096358, -0.016281
-0.057773, 0.055075, -0.038916, 0.014165
-0.143239, -0.060532, 0.064959, 0.198269
-0.075432, -0.021825, 0.031249, 0.092615
-0.062385, -0.007155, 0.013062, 0.041028
-0.023758, 0.039581, -0.026388, -0.002320
-0.019705, 0.013567, -0.031491, -0.053305
0.037893, -0.001137, -0.015427, -0.039229
0.009684, -0.021930, 0.024035, -0.016080
0.067313, 0.021517, -0.076191, -0.115227
0.017769, -0.057500, -0.003312, 0.010615
0.049181, -0.052226, 0.007815, 0.003979
0.054847, -0.028429, 0.001566, 0.022994
0.009861, 0.015032, -0.034071, -0.058627
-0.002200, -0.035595, 0.025690, -0.001660
0.037589, 0.005394, -0.026223, -0.033805
0.038763, -0.007036, 0.003285, -0.093399
0.009344, 0.038221, -0.005427, -0.061280
0.016136, -0.109572, 0.146185, 0.181604
-0.024243, -0.080669, 0.096728, 0.080239
0.022110, 0.062226, 0.007720, -0.041118
0.019269, 0.045417, -0.037161, -0.040638
0.041869, 0.078453, -0.025125, -0.154128
-0.025367, -0.007805, -0.002280, 0.028104
-0.093978, -0.041013, -0.015884, 0.166216
0.026463, 0.017982, -0.055925, -0.006912
-0.111530, -0.033638, -0.049961, 0.192619
-0.044922, -0.021439, -0.000733, 0.074721
-0.031317, 0.015854, 0.008866, 0.011961
0.026109, 0.040520, -0.005830, -0.069005
0.033458, 0.028278, -0.007434, -0.077147
-0.112830, -0.073275, 0.057324, 0.094476
0.036090, 0.036533, -0.020719, -0.022897
0.042641, 0.035665, -0.024935, -0.022898
-0.010469, -0.014941, 0.067553, -0.132925
0.087210, 0.006656, -0.035775, -0.123138
0.018783, 0.026079, -0.020062, -0.011960
0.064800, 0.046477, -0.030083, -0.042620
0.016125, 0.013173, -0.036367, 0.002987
0.024305, -0.019179, -0.034865, 0.006928
0.008945, -0.016681, 0.002100, 0.001200
0.011485, -0.013382, -0.023996, 0.039928
-0.002006, -0.039034, 0.003416, -0.000846
-0.074166, -0.049943, 0.023604, 0.126569
-0.065754, -0.122179, 0.082029, 0.092510
-0.044591, -0.072598, 0.057090, 0.039378
-0.014975, 0.012552, 0.004254, 0.002550
0.027887, 0.031970, -0.028988, -0.020872
-0.003496, 0.064142, -0.017848, -0.014883
0.007259, 0.064031, -0.017233, -0.025958
0.029755, 0.020737, -0.015666, -0.025572
0.112390, -0.043171, 0.088442, -0.016772
-0.023080, 0.035423, 0.045968, -0.097599
0.023304, 0.067803, -0.087545, -0.042157
0.013564, 0.048586, 0.024146, -0.089201
-0.000691, 0.020929, 0.000839, -0.037142
-0.003868, 0.022100, -0.026047, -0.010737
-0.000460, -0.000683, 0.006029, 0.011652
0.000200, -0.024101, -0.019872, 0.054694
-0.030240, 0.044752, -0.043218, 0.009615
-0.014992, -0.050381, 0.024920, 0.014198
-0.000507, -0.023435, 0.000070, 0.017376
-0.042559, -0.140150, 0.116891, 0.225847
0.008539, -0.051987, -0.083372, 0.088593
0.016618, 0.012358, -0.020910, 0.003131
0.084089, 0.026324, -0.127185, 0.072272
-0.003127, -0.051661, 0.017783, 0.012106
0.063257, -0.085228, -0.047853, -0.069741
0.039408, 0.061021, -0.015246, -0.029610
-0.015260, 0.060002, -0.009914, -0.024362
-0.005382, 0.074061, -0.074504, -0.120654
-0.082680, -0.019249, 0.029865, 0.065954
-0.032861, 0.053506, -0.013921, -0.062022
-0.062674, -0.052259, 0.058753, 0.044989
-0.021951, 0.011686, 0.000831, -0.023499
-0.015650, 0.006470, 0.001532, -0.012018
-0.009822, 0.007734, -0.000645, 0.008426
-0.029292, -0.007721, 0.011581, -0.004539
-0.010499, -0.064502, 0.040411, 0.014352
-0.009153, -0.017019, 0.014068, 0.019723
0.029358, 0.015704, 0.012143, -0.044987
0.043262, 0.035299, -0.014667, -0.047141
0.004603, 0.009649, -0.010428, 0.005176
0.034432, 0.035960, 0.003592, -0.037787
0.017950, 0.010795, 0.002067, -0.010122
0.012963, 0.011854, -0.005245, -0.013453
0.005135, 0.013804, 0.001154, -0.007694
0.009307, 0.030254, -0.002063, -0.028270
0.000845, 0.024028, -0.002833, -0.013429
-0.023236, -0.023905, 0.017237, 0.040397
-0.014957, -0.030453, 0.034324, 0.019347
0.019092, 0.005879, -0.015421, -0.011871
-0.005481, -0.003479, -0.000199, 0.014844
-0.012804, -0.013430, 0.016535, 0.013048
-0.006250, -0.013520, -0.007236, 0.002567
-0.101304, -0.054176, 0.056294, 0.108728
0.026199, -0.033947, 0.012285, 0.012238
-0.014524, -0.094691, 0.080077, 0.130338
0.042403, 0.019784, -0.023424, -0.024165
0.057810, 0.027652, -0.023648, -0.072379
0.026735, 0.074712, -0.052471, -0.007002
0.033958, 0.160067, -0.148912, -0.169325
0.177954, -0.015108, 0.046040, -0.162391
-0.173415, 0.033322, 0.008456, -0.105144
0.012468, 0.058820, -0.024561, -0.022091
0.050885, -0.017803, 0.005780, -0.028140
-0.026929, 0.024562, -0.019452, 0.020222
-0.050734, -0.094907, 0.057290, 0.047183
-0.040943, -0.017513, 0.007322, 0.056813
-0.029747, -0.041976, 0.016249, 0.025978
-0.039478, -0.051736, 0.024574, 0.043251
-0.039544, -0.006007, 0.006420, 0.211023
