-0.227161, 0.954401, -0.426867, -0.114100
-0.217164, 0.964400, -0.416868, -0.124099
-0.216433, 0.974410, -0.406861, -0.134048
-0.220037, 0.984444, -0.396832, -0.143959
-0.216299, 0.994510, -0.387151, -0.150725
-0.212275, 1.004609, -0.377338, -0.157991
-0.211007, 1.014737, -0.367398, -0.166032
-0.206518, 1.024903, -0.357400, -0.174126
-0.200671, 1.035114, -0.347298, -0.182130
-0.193815, 1.045405, -0.337127, -0.190230
-0.187057, 1.055748, -0.326947, -0.198753
-0.180704, 1.066193, -0.316677, -0.207769
-0.174670, 1.076743, -0.306315, -0.217160
-0.170093, 1.087372, -0.295928, -0.226876
-0.168428, 1.098030, -0.285558, -0.236863
-0.166760, 1.108801, -0.275153, -0.246986
-0.164443, 1.119697, -0.264677, -0.257269
-0.159591, 1.129889, -0.254880, -0.266997
-0.154974, 1.140177, -0.245143, -0.276854
-0.151266, 1.150576, -0.235405, -0.286901
-0.148008, 1.161025, -0.225745, -0.296958
-0.143811, 1.171513, -0.216195, -0.307027
-0.140111, 1.181896, -0.206844, -0.317129
-0.136050, 1.192068, -0.197797, -0.326991
-0.132306, 1.202211, -0.188848, -0.336921
-0.127681, 1.212600, -0.179837, -0.346797
-0.123173, 1.222755, -0.171116, -0.356544
-0.117388, 1.232623, -0.162789, -0.365977
-0.111204, 1.242586, -0.154536, -0.375191
-0.104513, 1.252561, -0.146353, -0.384436
-0.098028, 1.262236, -0.138450, -0.393666
-0.092613, 1.271202, -0.131069, -0.402665
-0.086731, 1.278615, -0.124787, -0.411054
-0.081348, 1.286161, -0.118443, -0.419659
-0.076588, 1.293752, -0.112109, -0.428224
-0.071772, 1.301231, -0.105921, -0.436710
-0.066890, 1.308738, -0.099755, -0.445109
-0.059926, 1.314700, -0.094825, -0.452530
-0.053759, 1.320721, -0.089928, -0.459806
-0.046895, 1.327000, -0.084894, -0.467167
-0.039334, 1.333281, -0.079901, -0.474516
-0.030949, 1.338970, -0.075389, -0.481448
-0.023959, 1.344941, -0.070686, -0.488389
-0.017513, 1.350816, -0.066087, -0.495458
-0.011994, 1.356714, -0.061486, -0.502139
-0.005586, 1.361438, -0.057809, -0.508012
0.000462, 1.366325, -0.054016, -0.514037
0.007654, 1.371028, -0.050379, -0.519881
0.014129, 1.375894, -0.046637, -0.525863
0.020714, 1.380956, -0.042746, -0.532256
0.027319, 1.386156, -0.038754, -0.538817
0.032478, 1.390919, -0.035140, -0.545060
0.037842, 1.396042, -0.031246, -0.551736
0.040854, 1.401157, -0.027435, -0.557887
0.042975, 1.406780, -0.023244, -0.564538
0.046097, 1.412223, -0.019167, -0.570812
0.050715, 1.417132, -0.015484, -0.576606
0.056908, 1.421941, -0.011865, -0.581401
0.063472, 1.427786, -0.007417, -0.586685
0.071415, 1.432571, -0.003771, -0.590698
0.078486, 1.437803, 0.000219, -0.595065
0.085773, 1.442717, 0.003964, -0.599541
0.090056, 1.448708, 0.008546, -0.604493
0.093411, 1.455111, 0.013455, -0.609968
0.094459, 1.462569, 0.019278, -0.615857
0.094335, 1.470323, 0.025379, -0.622881
0.094302, 1.477838, 0.031299, -0.630070
0.095016, 1.484929, 0.036911, -0.637485
0.096440, 1.491020, 0.041758, -0.644325
0.098520, 1.496901, 0.046444, -0.651442
0.100806, 1.502549, 0.050933, -0.658342
0.102769, 1.507731, 0.055026, -0.664138
0.105372, 1.512185, 0.058547, -0.669150
0.108890, 1.515368, 0.061113, -0.672879
0.114049, 1.516345, 0.061995, -0.673889
0.119069, 1.517966, 0.063342, -0.675566
0.124919, 1.519512, 0.064606, -0.677141
0.130434, 1.521652, 0.066300, -0.679244
0.134396, 1.524384, 0.068442, -0.681974
0.138660, 1.527386, 0.070774, -0.684972
0.140429, 1.531078, 0.073632, -0.688540
0.143104, 1.535328, 0.076882, -0.692412
0.144557, 1.539935, 0.080421, -0.696776
0.147317, 1.544300, 0.083752, -0.700741
0.148006, 1.548869, 0.087246, -0.704765
0.148842, 1.553374, 0.090679, -0.708749
0.149825, 1.557935, 0.094145, -0.712836
0.151119, 1.562559, 0.097639, -0.716947
0.152215, 1.566794, 0.100826, -0.720594
