0.239889, -0.273072, -0.080634, 0.172922, 0.251388, -0.125126, 0.504090, -0.346981, -0.418273, 0.471386, 0.501389, -0.021486, -0.490223, -0.256389, -0.050721, 0.122366, -0.234602, 0.026122, 0.398152, 0.179488, -0.356538, -0.236836, 0.304287, 0.198800, -0.153232, -0.397438, -0.499355, -0.448073, 0.195800, -0.222371, 0.035516, -0.341200, 0.108043, 0.043526, -0.182548, 0.540749, -0.241879, -0.288552, 0.502127, -0.022073, -0.054968, -0.230516, -0.154441, -0.308630, -0.399969, -0.443713, -0.323732, -0.505944, -0.320111, -0.528954, 0.166029, 0.326161, 0.000246, -0.208335, 0.095522, 0.403454, -0.071176, -0.283879, 0.452238, 0.221249, -0.352675, -0.358236, 0.132565, 0.506207
0.239889, -0.273072, -0.070658, 0.162967, 0.251388, -0.125126, 0.494147, -0.356963, -0.418273, 0.471386, 0.511374, -0.031474, -0.490223, -0.256389, -0.060670, 0.112380, -0.234602, 0.026122, 0.388345, 0.169498, -0.356538, -0.236836, 0.314276, 0.188835, -0.153232, -0.397438, -0.489362, -0.458036, 0.195800, -0.222371, 0.035516, -0.341200, 0.108043, 0.043526, -0.172578, 0.530784, -0.241879, -0.288552, 0.492191, -0.032056, -0.054968, -0.230516, -0.144451, -0.318612, -0.399969, -0.443713, -0.333626, -0.515927, -0.320111, -0.528954, 0.171147, 0.316169, 0.000246, -0.208335, 0.105511, 0.393487, -0.071176, -0.283879, 0.462231, 0.211285, -0.352675, -0.358236, 0.132565, 0.506207
0.239889, -0.273072, -0.061365, 0.167109, 0.251388, -0.125126, 0.488020, -0.366863, -0.418273, 0.471386, 0.520024, -0.030627, -0.490223, -0.256389, -0.066887, 0.102611, -0.234602, 0.026122, 0.380315, 0.160654, -0.356538, -0.236836, 0.317191, 0.194405, -0.153232, -0.397438, -0.484634, -0.452583, 0.195800, -0.222371, 0.035516, -0.341200, 0.108043, 0.043526, -0.162882, 0.533922, -0.241879, -0.288552, 0.485063, -0.041795, -0.054968, -0.230516, -0.136121, -0.315586, -0.399969, -0.443713, -0.340474, -0.525388, -0.320111, -0.528954, 0.163729, 0.307590, 0.000246, -0.208335, 0.108609, 0.398930, -0.071176, -0.283879, 0.466317, 0.216725, -0.352675, -0.358236, 0.132565, 0.506207
0.239889, -0.273072, -0.053773, 0.173199, 0.251388, -0.125126, 0.493001, -0.376594, -0.418273, 0.471386, 0.522107, -0.025314, -0.490223, -0.256389, -0.062143, 0.093247, -0.234602, 0.026122, 0.372946, 0.152677, -0.356538, -0.236836, 0.313682, 0.202025, -0.153232, -0.397438, -0.484017, -0.445028, 0.195800, -0.222371, 0.035516, -0.341200, 0.108043, 0.043526, -0.154779, 0.539758, -0.241879, -0.288552, 0.489749, -0.051125, -0.054968, -0.230516, -0.132973, -0.309114, -0.399969, -0.443713, -0.335189, -0.534107, -0.320111, -0.528954, 0.156856, 0.300069, 0.000246, -0.208335, 0.105213, 0.406498, -0.071176, -0.283879, 0.466342, 0.224276, -0.352675, -0.358236, 0.132565, 0.506207
0.239889, -0.273072, -0.054973, 0.180142, 0.251388, -0.125126, 0.499573, -0.379445, -0.418273, 0.471386, 0.527813, -0.018352, -0.490223, -0.256389, -0.055551, 0.089998, -0.234602, 0.026122, 0.365435, 0.150254, -0.356538, -0.236836, 0.307226, 0.210534, -0.153232, -0.397438, -0.488585, -0.436782, 0.195800, -0.222371, 0.035516, -0.341200, 0.108043, 0.043526, -0.156980, 0.546257, -0.241879, -0.288552, 0.496208, -0.053096, -0.054968, -0.230516, -0.127034, -0.301375, -0.399969, -0.443713, -0.328629, -0.535698, -0.320111, -0.528954, 0.149499, 0.298237, 0.000246, -0.208335, 0.098787, 0.414973, -0.071176, -0.283879, 0.461311, 0.232496, -0.352675, -0.358236, 0.132565, 0.506207
0.239889, -0.273072, -0.057118, 0.187952, 0.251388, -0.125126, 0.507119, -0.383432, -0.418273, 0.471386, 0.529486, -0.010564, -0.490223, -0.256389, -0.048090, 0.086157, -0.234602, 0.026122, 0.357379, 0.147874, -0.356538, -0.236836, 0.299794, 0.219397, -0.153232, -0.397438, -0.494705, -0.428060, 0.195800, -0.222371, 0.035516, -0.341200, 0.108043, 0.043526, -0.160735, 0.553875, -0.241879, -0.288552, 0.503490, -0.055508, -0.054968, -0.230516, -0.125067, -0.292955, -0.399969, -0.443713, -0.321403, -0.537307, -0.320111, -0.528954, 0.141544, 0.296557, 0.000246, -0.208335, 0.091363, 0.423802, -0.071176, -0.283879, 0.454885, 0.241206, -0.352675, -0.358236, 0.132565, 0.506207
0.239889, -0.273072, -0.061727, 0.196465, 0.251388, -0.125126, 0.515332, -0.388220, -0.418273, 0.471386, 0.527499, -0.002246, -0.490223, -0.256389, -0.040039, 0.081855, -0.234602, 0.026122, 0.348807, 0.145898, -0.356538, -0.236836, 0.291585, 0.228565, -0.153232, -0.397438, -0.502049, -0.418953, 0.195800, -0.222371, 0.035516, -0.341200, 0.108043, 0.043526, -0.166725, 0.562261, -0.241879, -0.288552, 0.511117, -0.057452, -0.054968, -0.230516, -0.127249, -0.284065, -0.399969, -0.443713, -0.314015, -0.538277, -0.320111, -0.528954, 0.133010, 0.295419, 0.000246, -0.208335, 0.083153, 0.432946, -0.071176, -0.283879, 0.447372, 0.250294, -0.352675, -0.358236, 0.132565, 0.506207
0.239889, -0.273072, -0.059579, 0.203625, 0.251388, -0.125126, 0.523959, -0.387776, -0.418273, 0.471386, 0.531457, 0.006285, -0.490223, -0.256389, -0.031517, 0.081202, -0.234602, 0.026122, 0.341280, 0.147169, -0.356538, -0.236836, 0.282812, 0.237734, -0.153232, -0.397438, -0.505638, -0.409870, 0.195800, -0.222371, 0.035516, -0.341200, 0.108043, 0.043526, -0.168377, 0.568008, -0.241879, -0.288552, 0.519453, -0.054872, -0.054968, -0.230516, -0.123778, -0.275181, -0.399969, -0.443713, -0.305861, -0.536215, -0.320111, -0.528954, 0.125442, 0.297380, 0.000246, -0.208335, 0.074384, 0.442090, -0.071176, -0.283879, 0.443127, 0.259353, -0.352675, -0.358236, 0.132565, 0.506207
0.239889, -0.273072, -0.055362, 0.210677, 0.251388, -0.125126, 0.532985, -0.384629, -0.418273, 0.471386, 0.535435, 0.015000, -0.490223, -0.256389, -0.022534, 0.082954, -0.234602, 0.026122, 0.333121, 0.149769, -0.356538, -0.236836, 0.273684, 0.246933, -0.153232, -0.397438, -0.511335, -0.400992, 0.195800, -0.222371, 0.035516, -0.341200, 0.108043, 0.043526, -0.172724, 0.573418, -0.241879, -0.288552, 0.528280, -0.050036, -0.054968, -0.230516, -0.121456, -0.266178, -0.399969, -0.443713, -0.297309, -0.532037, -0.320111, -0.528954, 0.117226, 0.300595, 0.000246, -0.208335, 0.065265, 0.451274, -0.071176, -0.283879, 0.436987, 0.268183, -0.352675, -0.358236, 0.132565, 0.506207
0.239889, -0.273072, -0.049876, 0.215789, 0.251388, -0.125126, 0.542370, -0.379308, -0.418273, 0.471386, 0.540934, 0.023786, -0.490223, -0.256389, -0.013185, 0.086876, -0.234602, 0.026122, 0.324400, 0.154122, -0.356538, -0.236836, 0.264252, 0.256088, -0.153232, -0.397438, -0.518251, -0.392223, 0.195800, -0.222371, 0.035516, -0.341200, 0.108043, 0.043526, -0.178500, 0.575930, -0.241879, -0.288552, 0.537478, -0.043565, -0.054968, -0.230516, -0.118001, -0.257263, -0.399969, -0.443713, -0.288284, -0.526158, -0.320111, -0.528954, 0.108468, 0.305438, 0.000246, -0.208335, 0.055837, 0.460419, -0.071176, -0.283879, 0.429711, 0.276907, -0.352675, -0.358236, 0.132565, 0.506207
