5.450440, 5.371773, 1.180699, 3.660676, 2.622352, 5.835477, 5.562346, 0.297314, 1.422716, 4.612110, 2.495385, 5.115521, 4.571865, 3.016416, 2.962867, 0.135088
5.440560, 5.361875, 1.190687, 3.650686, 2.612376, 5.844987, 5.552361, 0.287357, 1.412751, 4.622086, 2.505354, 5.125510, 4.581817, 3.010224, 2.972653, 0.145065
5.446029, 5.365792, 1.200693, 3.641572, 2.602594, 5.853249, 5.547553, 0.278311, 1.402872, 4.632080, 2.514491, 5.128087, 4.590291, 3.002764, 2.982093, 0.155062
5.453667, 5.372854, 1.209450, 3.632188, 2.592798, 5.860264, 5.552414, 0.270655, 1.393588, 4.642017, 2.513396, 5.133631, 4.599221, 2.995886, 2.981835, 0.165059
5.462196, 5.380779, 1.217125, 3.623356, 2.583538, 5.862504, 5.550712, 0.272844, 1.384031, 4.652008, 2.518496, 5.140986, 4.607827, 2.988305, 2.976351, 0.173417
5.471206, 5.389242, 1.225558, 3.614210, 2.574016, 5.867620, 5.551485, 0.274957, 1.374286, 4.661767, 2.524693, 5.149211, 4.616889, 2.983269, 2.969206, 0.182341
5.480267, 5.398026, 1.234372, 3.604759, 2.564290, 5.874379, 5.553621, 0.275781, 1.365263, 4.664227, 2.530890, 5.157601, 4.626199, 2.981779, 2.961677, 0.191620
5.489336, 5.406617, 1.241332, 3.595427, 2.554961, 5.881567, 5.558778, 0.276461, 1.363520, 4.661052, 2.531123, 5.165185, 4.635659, 2.986334, 2.962630, 0.201168
5.498733, 5.415205, 1.246334, 3.587299, 2.545566, 5.887941, 5.564849, 0.276150, 1.360538, 4.656116, 2.529214, 5.171552, 4.645329, 2.991887, 2.960311, 0.210935
5.506961, 5.422579, 1.252036, 3.579977, 2.539375, 5.895348, 5.570776, 0.274351, 1.355296, 4.650321, 2.531854, 5.174832, 4.654219, 2.998788, 2.955708, 0.220874
5.514919, 5.430494, 1.254896, 3.576650, 2.532598, 5.897546, 5.576253, 0.276533, 1.349616, 4.643634, 2.530548, 5.175513, 4.663296, 3.005600, 2.951643, 0.230975
