-0.019837
0.022292
0.026548
-0.064664
-0.009928
0.032384
-0.083628
-0.059730
-0.064433
-0.019293
-0.009208
-0.010297
0.020299
0.060784
-0.007855
-0.027382
-0.125183
-0.010044
0.016351
0.003670
-0.049547
0.003882
-0.025059
-0.001946
-0.046556
-0.009756
-0.068345
-0.035047
-0.041741
-0.013660
0.016065
-0.034401
-0.000612
0.004819
-0.015807
-0.016213
-0.115013
0.006602
-0.050188
-0.054451
-0.066775
0.023084
-0.002820
0.012547
-0.055942
-0.007676
-0.071068
0.002808
-0.026160
-0.022850
0.029176
-0.024172
0.063146
0.022738
-0.043841
-0.069194
-0.083075
-0.036773
-0.089195
0.006133
-0.035354
0.084572
0.021568
0.078350
0.043708
-0.002698
-0.029167
-0.030878
-0.030990
-0.015307
0.004624
-0.032001
-0.045901
-0.082079
-0.013365
-0.053355
-0.008219
0.039579
-0.026487
0.079224
-0.042729
0.037991
-0.057880
0.070546
-0.008309
-0.008793
-0.015655
0.003062
-0.037987
-0.012384
-0.027809
-0.081205
-0.067826
-0.017875
-0.079116
-0.013607
-0.000592
0.001488
0.036393
0.090041
0.016034
0.110004
-0.001612
-0.036938
-0.068691
0.027441
-0.055385
-0.021050
-0.063267
-0.112379
-0.013759
-0.024285
0.051962
-0.016924
0.060932
-0.010838
0.061459
-0.005622
-0.062262
0.011886
0.002010
-0.030630
-0.014583
-0.010091
-0.041265
-0.036732
0.002759
-0.001810
-0.012677
0.006740
0.004321
0.011588
0.003096
-0.000885
-0.020889
-0.006869
-0.017613
-0.003974
-0.002981
-0.005317
-0.035488
0.010143
-0.001072
0.011423
0.007054
-0.002162
0.019507
-0.015830
-0.000709
-0.027134
0.010934
-0.014106
-0.019503
-0.023716
-0.015764
0.042276
-0.000258
-0.000353
0.028258
-0.025412
-0.031795
-0.017818
-0.076295
-0.012057
0.014060
-0.019900
-0.005709
0.036211
-0.063811
0.014587
-0.011101
-0.024515
-0.006047
-0.010732
0.002486
-0.009618
-0.024307
0.032075
-0.018795
-0.001328
0.006692
-0.037619
-0.063199
-0.032069
-0.029365
0.008871
0.013581
0.070254
0.055718
0.010333
-0.031079
-0.011117
0.037791
-0.047508
-0.024935
-0.052314
-0.013916
-0.050874
-0.030240
0.005307
0.005449
-0.007005
0.031171
0.008558
0.002150
0.013453
0.047807
0.030800
-0.037030
-0.023947
-0.033857
-0.024131
-0.037733
